route_id,index,from_stop,to_stop,metres,seconds,seconds_peak,seconds_offpeak,trips
13308,18,61149,61203,565.0,112.0,129.0,109.0,570
13308,19,61203,61206,533.0,106.0,122,103,570
13308,20,61206,61225,344.0,68.0,78.0,66.0,570
13308,21,61225,61211,795.0,157.0,182.0,154.0,570
13308,22,61211,61251,506.0,101.0,116.0,97.0,570
13308,23,61251,73222,1079.0,214.0,246,209,570
13308,24,73222,74254,860.0,170.0,197.0,166.0,570
13308,25,74254,74258,626.0,124.0,143.0,121.0,570
13309,0,61686,61713,3993.0,792,927.5,785,589
13309,1,61713,73573,877.0,173,204.0,173,589
13309,2,73573,61621,3809.0,756,891.5,749,589
13309,3,61621,61646,1400.0,277,329,276.0,589
13309,4,61646,61589,1589.0,315,373,312.0,589
13309,5,61589,61650,1316.0,261,309,259.0,589
13309,6,61650,74246,3201.0,635,752.0,630,589
13309,7,74246,74116,984.0,195,230.5,193,589
13309,8,74116,74310,2504.0,496,584,493.0,589
13310,0,61354,74115,2505.0,486,570.0,480,569
13310,1,74115,74245,1049.0,203,238.0,201,569
13310,2,74245,61647,3187.0,618,725,610.0,569
13310,3,61647,61587,1335.0,258,304.0,255,569
13310,4,61587,61643,1571.0,305,357,301.0,569
13310,5,61643,61617,1339.0,259,305.0,257,569
13310,6,61617,61625,3775.0,732,858.0,723,569
13310,7,61625,61709,809.0,157,175,156.0,569
13310,8,61709,61686,3622.0,702,776.0,696,569
13311,0,61808,61805,1301.0,249.0,277.0,247.0,646
13311,1,61805,61782,2170.0,415.0,464,413,646
13311,2,61782,74074,1447.0,276.0,311.0,275.0,646
13311,3,74074,61797,1800.0,344.0,387.0,342.0,646
13311,4,61797,74182,1916.0,367.0,410,365,646
13311,5,74182,74159,1384.0,264.0,296,263,646
13311,6,74159,74244,2023.0,387.0,434,384,646
13311,7,74244,74114,1157.0,221.0,247.5,220.0,646
13311,8,74114,74106,969.0,185.0,208,185,646
13311,9,74106,74310,1441.0,276.0,309,274,646
13311,10,74310,61442,3677.0,703.0,787,699,646
13311,11,61442,61450,2342.0,448.0,502,445,646
13311,12,61450,61419,909.0,174.0,195.5,173.0,646
13311,13,61419,61427,601.0,115.0,129.0,114.0,646
13311,14,61427,61414,1706.0,326.0,367,324,646
13311,15,61414,73574,2260.0,432.0,487.0,430.0,646
13311,16,73574,74119,631.0,121.0,135.5,120.0,646
13311,17,74119,61437,983.0,188.0,212.0,187.0,646
13312,0,61437,74120,423.0,82.0,105.0,82.0,648
13312,1,74120,73575,523.0,102.0,130.0,101.0,648
13312,2,73575,61417,2315.0,449.0,574,447,648
13312,3,61417,61428,1712.0,332.0,425.0,330.0,648
13312,4,61428,61420,602.0,117.0,150.0,116.0,648
13312,5,61420,61453,906.0,176.0,225.0,175.0,648
13312,6,61453,61445,2331.0,453.0,578.0,450.0,648
13312,7,61445,74309,3553.0,689.0,881.0,686.0,648
13312,8,74309,74109,1475.0,287.0,366,285,648
13312,9,74109,74117,991.0,192.0,245.0,191.0,648
13312,10,74117,74243,1062.0,206.0,262,205,648
13312,11,74243,74160,2032.0,395.0,500.5,392.0,648
13312,12,74160,74183,1382.0,268.0,337,267,648
13312,13,74183,61794,1907.0,370.0,457.5,368.0,648
13312,14,61794,74075,1805.0,351.0,423,349,648
13312,15,74075,61780,1460.0,283.0,334.0,282.0,648
13312,16,61780,61803,2174.0,422.0,497,421,648
13312,17,61803,61808,1087.0,211.0,248,210,648
13313,0,61921,74244,2783.0,539,646.0,539,511
13313,1,74244,74114,1157.0,223,269.0,223,511
13313,2,74114,74106,969.0,188,224,188.0,511
13313,3,74106,74312,1543.0,299,357,299.0,511
13313,4,74312,61505,2259.0,437,524,437.0,511
13313,5,61505,73411,444.0,86,102,86.0,511
13313,6,73411,73547,3098.0,599,716.5,599,511
13313,7,73547,61492,411.0,80,95,80.0,511
13313,8,61492,73656,569.0,110,131.0,110,511
13313,9,73656,73651,730.0,141,168.0,141,511
13313,10,73651,73223,997.0,193,230,193.0,511
13314,0,74239,74310,648.0,113.5,114,90,50
13314,1,74310,61767,12137.0,2125.0,2129,1684,50
13314,2,61767,61746,1837.0,322.0,326.0,268.0,50
13314,3,61746,74095,1465.0,256.5,260,215,50
13314,4,74095,61723,395.0,69.0,71.0,58.5,50
13314,5,61723,61770,910.0,159.5,161.0,135.0,50
13314,6,61770,61742,1602.0,280.5,285.0,237.5,50
13314,7,61742,61754,883.0,154.5,157,132,50
13314,8,61754,73510,553.0,97.0,98.0,83.5,50
13363,0,61923,74181,0.0,1441.5,1515.0,1128.0,60
13363,1,74181,61815,0.0,559.0,590.5,439.5,60
13363,2,61815,61776,0.0,385.0,410.5,304.0,60
13363,3,61776,61819,0.0,162.0,174,129,60
13363,4,61819,61840,0.0,142.5,153,112,60
13363,5,61840,61827,0.0,111.5,120.0,89.0,60
13363,6,61827,74221,0.0,67.0,71.0,52.0,60
13363,7,74221,73876,0.0,229.0,245.0,181.0,60
13363,8,73876,61836,0.0,315.5,339,250,60
13475,0,74371,74224,3345.0,448.0,,448.0,194
13475,1,74224,61842,991.0,132.0,,132.0,194
13475,2,61842,61801,3076.0,412.0,,412.0,194
13475,3,61801,61788,935.0,125.0,,125.0,194
13475,4,61788,61796,738.0,99.0,,99.0,194
13475,5,61796,72757,2128.0,285.0,,285.0,194
13475,6,72757,61578,2763.0,370.0,,370.0,194
13475,7,61578,61570,4064.0,544.0,,544.0,194
13475,8,61570,61533,1766.0,237.0,,237.0,194
13475,9,61533,61564,1768.0,236.0,,236.0,194
13475,10,61564,61234,2799.0,375.0,,375.0,194
13475,11,61234,61151,2647.0,354.0,,354.0,194
13475,12,61151,61226,1428.0,192.0,,192.0,194
13475,13,61226,61251,1243.0,166.0,,166.0,194
13476,0,61249,61223,1321.0,182,,182,199
13476,1,61223,61143,1739.0,239,,239,199
13476,2,61143,61230,2635.0,363,,363,199
13476,3,61230,61565,2929.0,404,,404,199
13476,4,61565,61542,1551.0,213,,213,199
13476,5,61542,61574,1870.0,258,,258,199
13476,6,61574,61582,4063.0,559,,559,199
13476,7,61582,72763,2700.0,372,,372,199
13476,8,72763,61795,2108.0,291,,291,199
13476,9,61795,61787,729.0,100,,100,199
13476,10,61787,61798,945.0,130,,130,199
13476,11,61798,61841,3093.0,426,,426,199
13476,12,61841,74221,911.0,125,,125,199
13476,13,74221,74369,2814.0,388,,388,199
13494,0,74373,73875,2047.0,313,,313,127
13494,1,73875,61828,1677.0,257,,257,127
13494,2,61828,61842,508.0,77,,77,127
13494,3,61842,61823,762.0,117,,117,127
13494,4,61823,61813,1528.0,234,,234,127
13494,5,61813,61817,1546.0,236,,236,127
13494,6,61817,61793,1604.0,246,,246,127
13494,7,61793,72759,2255.0,345,,345,127
13494,8,72759,61576,1871.0,286,,286,127
13494,9,61576,73535,1862.0,285,,285,127
13494,10,73535,62026,715.0,109,,109,127
13494,11,62026,61605,2356.0,361,,361,127
13494,12,61605,61446,2465.0,377,,377,127
13494,13,61446,61466,1076.0,165,,165,127
13494,14,61466,73600,280.0,43,,43,127
13494,15,73600,61438,791.0,121,,121,127
13494,16,61438,61451,763.0,117,,117,127
13494,17,61451,61426,1394.0,213,,213,127
13494,18,61426,61454,3871.0,593,,593,127
13494,19,61454,61422,624.0,95,,95,127
13494,20,61422,61432,693.0,106,,106,127
13497,0,61835,74224,3313.0,639,,639,157
13497,1,74224,61785,2675.0,516,,516,157
13497,2,61785,61813,606.0,117,,117,157
13497,3,61813,74074,723.0,140,,140,157
13497,4,74074,61817,823.0,158,,158,157
13497,5,61817,74159,4277.0,825,,825,157
13497,6,74159,74192,895.0,173,,173,157
13497,7,74192,74239,4047.0,781,,781,157
13497,8,74239,73571,2115.0,408,,408,157
13497,9,73571,61471,2594.0,500,,500,157
13497,10,61471,61513,735.0,142,,142,157
13497,11,61513,73779,291.0,56,,56,157
13497,12,73779,61494,1417.0,274,,274,157
13497,13,61494,61530,1531.0,295,,295,157
13497,14,61530,73224,550.0,106,,106,157
13498,0,73224,61532,657.0,128,,128,191
13498,1,61532,61496,1536.0,301,,301,191
13498,2,61496,73780,1366.0,266,,266,191
13498,3,73780,61515,342.0,67,,67,191
13498,4,61515,61473,729.0,143,,143,191
13498,5,61473,73570,2520.0,492,,492,191
13498,6,73570,74238,2171.0,424,,424,191
13498,7,74238,74191,4044.0,790,,790,191
13498,8,74191,74162,977.0,191,,191,191
13498,9,74162,61814,4196.0,820,,820,191
13498,10,61814,74075,826.0,162,,162,191
13498,11,74075,61810,716.0,140,,140,191
13498,12,61810,61776,606.0,118,,118,191
13498,13,61776,74225,2693.0,526,,526,191
13498,14,74225,74375,2722.0,532,,532,191
13501,0,74374,73877,2115.0,398,,398,195
13501,1,73877,74223,1176.0,222,,222,195
13501,2,74223,62294,353.0,67,,67,195
13501,3,62294,61843,607.0,115,,115,195
13501,4,61843,61823,712.0,134,,134,195
13501,5,61823,61789,3308.0,623,,623,195
13501,6,61789,61797,743.0,140,,140,195
13501,7,61797,74091,582.0,110,,110,195
13501,8,74091,74178,1476.0,278,,278,195
13501,9,74178,74212,3201.0,603,,603,195
13501,10,74212,74116,1127.0,212,,212,195
13501,11,74116,74108,990.0,187,,187,195
13501,12,74108,74308,1409.0,265,,265,195
13501,13,74308,61217,1221.0,230,,230,195
13501,14,61217,61177,1845.0,348,,348,195
13501,15,61177,61248,3506.0,660,,660,195
13501,16,61248,61201,1202.0,227,,227,195
13501,17,61201,72906,520.0,98,,98,195
13501,18,72906,61252,1808.0,340,,340,195
13501,19,61252,73219,1400.0,264,,264,195
13503,0,73323,73875,2154.0,415.0,,415.0,170
13503,1,73875,61828,1677.0,324.0,,324.0,170
13503,2,61828,61812,2740.0,528.0,,528.0,170
13503,3,61812,61977,2872.0,554.0,,554.0,170
13503,4,61977,61961,1300.0,251.0,,251.0,170
13503,5,61961,61928,933.0,180.0,,180.0,170
13503,6,61928,61992,1061.0,205.0,,205.0,170
13503,7,61992,61985,1262.0,243.0,,243.0,170
13503,8,61985,62316,465.0,90.0,,90.0,170
13504,0,71424,61986,542.0,113.0,,113.0,166
13504,1,61986,61994,1273.0,264.0,,264.0,166
13504,2,61994,61935,1135.0,236.0,,236.0,166
13504,3,61935,61962,840.0,174.0,,174.0,166
13504,4,61962,61981,1323.0,275.0,,275.0,166
13504,5,61981,61811,2857.0,594.0,,594.0,166
13504,6,61811,61826,2751.0,571.0,,571.0,166
13504,7,61826,73876,1646.0,342.0,,342.0,166
13504,8,73876,74375,1567.0,326.0,,326.0,166
13543,0,73236,61889,930.0,155.0,,155.0,122
13543,1,61889,74093,1715.0,287.0,,287.0,122
13543,2,74093,61883,657.0,110.0,,110.0,122
13543,3,61883,61917,821.0,137.0,,137.0,122
13543,4,61917,61859,529.0,88.0,,88.0,122
13543,5,61859,61912,1167.0,195.0,,195.0,122
13543,6,61912,61879,576.0,97.0,,97.0,122
13543,7,61879,61875,846.0,141.0,,141.0,122
13543,8,61875,74092,662.0,111.0,,111.0,122
13543,9,74092,74181,3379.0,564.0,,564.0,122
13543,10,74181,61791,1408.0,236.0,,236.0,122
13543,11,61791,61815,1616.0,270.0,,270.0,122
13543,12,61815,61776,2079.0,347.0,,347.0,122
13543,13,61776,74225,2693.0,450.0,,450.0,122
13543,14,74225,73874,1247.0,208.0,,208.0,122
13543,15,73874,74368,1577.0,264.0,,264.0,122
13545,0,61432,61425,993.0,160.0,,160.0,110
13545,1,61425,61457,629.0,101.0,,101.0,110
13545,2,61457,61429,3859.0,622.0,,622.0,110
13545,3,61429,61452,1391.0,224.0,,224.0,110
13545,4,61452,61441,773.0,125.0,,125.0,110
13545,5,61441,73599,796.0,128.0,,128.0,110
13545,6,73599,61469,272.0,44.0,,44.0,110
13545,7,61469,61449,1064.0,171.0,,171.0,110
13545,8,61449,61610,2571.0,415.0,,415.0,110
13545,9,61610,61614,2291.0,369.0,,369.0,110
13545,10,61614,61546,650.0,104.0,,104.0,110
13545,11,61546,61582,1939.0,313.0,,313.0,110
13545,12,61582,72761,1881.0,303.0,,303.0,110
13545,13,72761,61790,2233.0,360.0,,360.0,110
13545,14,61790,61814,1613.0,260.0,,260.0,110
13545,15,61814,61810,1542.0,248.0,,248.0,110
13545,16,61810,61819,1484.0,239.0,,239.0,110
13545,17,61819,61841,822.0,133.0,,133.0,110
13545,18,61841,61826,502.0,81.0,,81.0,110
13545,19,61826,73874,1738.0,280.0,,280.0,110
13545,20,73874,74370,1585.0,255.0,,255.0,110
13547,0,73219,74096,929.0,167.0,,167.0,178
13547,1,74096,72907,1817.0,327.0,,327.0,178
13547,2,72907,61197,206.0,37.0,,37.0,178
13547,3,61197,61242,1485.0,268.0,,268.0,178
13547,4,61242,61171,3506.0,631.0,,631.0,178
13547,5,61171,61216,1826.0,328.0,,328.0,178
13547,6,61216,74309,1146.0,207.0,,207.0,178
13547,7,74309,74109,1475.0,265.0,,265.0,178
13547,8,74109,74117,991.0,179.0,,179.0,178
13547,9,74117,74243,1062.0,191.0,,191.0,178
13547,10,74243,74181,3345.0,602.0,,602.0,178
13547,11,74181,61791,1408.0,253.0,,253.0,178
13547,12,61791,61794,568.0,102.5,,102.5,178
13547,13,61794,61786,739.0,133.0,,133.0,178
13547,14,61786,61819,3266.0,588.0,,588.0,178
13547,15,61819,61840,769.0,138.0,,138.0,178
13547,16,61840,61827,604.0,109.0,,109.0,178
13547,17,61827,74221,360.0,64.0,,64.0,178
13547,18,74221,73876,1237.0,223.0,,223.0,178
13547,19,73876,74370,1677.0,302.0,,302.0,178
13552,0,74181,61791,1408.0,248,,248,3
13552,1,61791,61794,568.0,101,,101,3
13552,2,61794,61786,739.0,130,,130,3
13552,3,61786,61819,3266.0,576,,576,3
13552,4,61819,61840,769.0,136,,136,3
13552,5,61840,61827,604.0,106,,106,3
13552,6,61827,74221,360.0,64,,64,3
13552,7,74221,73876,1237.0,218,,218,3
13552,8,73876,74370,1677.0,296,,296,3
13719,0,73511,61740,1760.0,256,,256,45
13719,1,61740,61768,1599.0,232,,232,45
13719,2,61768,61721,1026.0,149,,149,45
13719,3,61721,61733,469.0,68,,68,45
13719,4,61733,61764,3177.0,461,,461,45
13719,5,61764,61548,3207.0,466,,466,45
13719,6,61548,61871,1759.0,256,,256,45
13719,7,61871,61911,1332.0,193,,193,45
13719,8,61911,61856,1168.0,170,,170,45
13719,9,61856,61851,2012.0,292,,292,45
13719,10,61851,73233,2629.0,382,,382,45
